unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,resolution_action_updated_date,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,:@computed_region_7mpf_4k6g,vehicle_type,closed_date,resolution_description,facility_type,bridge_highway_name,bridge_highway_direction,road_ramp,bridge_highway_segment,taxi_pick_up_location,due_date,taxi_company_borough
65468736,2025-07-04T16:12:43.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,430 EAST   22 STREET,EAST   22 STREET,DEAD END,DITMAS AVENUE,DEAD END,DITMAS AVENUE,ADDRESS,BROOKLYN,EAST   22 STREET,Closed,2025-07-04T16:45:30.000,14 BROOKLYN,3051850016,BROOKLYN,996094,172868,MOBILE,Unspecified,BROOKLYN,40.64115142243521,-73.95732285229812,"{'latitude': '40.64115142243521', 'longitude': '-73.95732285229812', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43,43,,2025-07-04T16:45:27.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65459280,2025-07-04T16:12:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11377,49-04 69 STREET,69 STREET,49 AVENUE,50 AVENUE,49 AVENUE,50 AVENUE,ADDRESS,WOODSIDE,69 STREET,Closed,2025-07-04T18:24:49.000,02 QUEENS,4024280046,QUEENS,1013086,207990,ONLINE,Unspecified,QUEENS,40.73751413459726,-73.89594577355595,"{'latitude': '40.73751413459726', 'longitude': '-73.89594577355595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14787,53,3,34,66,66,,2025-07-04T18:24:46.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65463964,2025-07-04T16:12:04.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,1565 TOWNSEND AVENUE,TOWNSEND AVENUE,EAST  172 STREET,EAST MOUNT EDEN AVENUE,EAST  172 STREET,EAST MOUNT EDEN AVENUE,ADDRESS,BRONX,TOWNSEND AVENUE,Closed,2025-07-05T00:21:39.000,04 BRONX,2028460041,BRONX,1007972,246572,ONLINE,Unspecified,BRONX,40.84342647770325,-73.91426327900784,"{'latitude': '40.84342647770325', 'longitude': '-73.91426327900784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,29,27,27,,2025-07-05T00:21:35.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65463955,2025-07-04T16:11:34.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10304,101 WARREN STREET,WARREN STREET,HILL STREET,COURSEN COURT,HILL STREET,COURSEN COURT,ADDRESS,STATEN ISLAND,WARREN STREET,Closed,2025-07-04T16:36:21.000,01 STATEN ISLAND,5005560080,STATEN ISLAND,961585,165296,ONLINE,Unspecified,STATEN ISLAND,40.62034681071282,-74.08164270215578,"{'latitude': '40.62034681071282', 'longitude': '-74.08164270215578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10691,4,1,13,74,74,,2025-07-04T16:36:18.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65460612,2025-07-04T16:09:31.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11377,61-17 WOODSIDE AVENUE,WOODSIDE AVENUE,61 STREET,62 STREET,61 STREET,62 STREET,ADDRESS,WOODSIDE,WOODSIDE AVENUE,Closed,2025-07-04T17:59:56.000,02 QUEENS,4012940029,QUEENS,1011085,210635,ONLINE,Unspecified,QUEENS,40.744780294624256,-73.90315579070743,"{'latitude': '40.744780294624256', 'longitude': '-73.90315579070743', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14787,53,3,33,66,66,,2025-07-04T17:59:51.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65458000,2025-07-04T16:07:58.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10034,WEST  214 STREET,WEST  214 STREET,INDIAN ROAD,WEST  214 STREET,INDIAN ROAD,WEST  214 STREET,INTERSECTION,,,Closed,2025-07-04T18:27:50.000,12 MANHATTAN,,MANHATTAN,1006458,257004,MOBILE,Unspecified,MANHATTAN,40.87206311741702,-73.91970065484989,"{'latitude': '40.87206311741702', 'longitude': '-73.91970065484989', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13092,47,4,39,22,22,,2025-07-04T18:27:47.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65457902,2025-07-04T16:07:52.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10460,795 GARDEN STREET,GARDEN STREET,PROSPECT AVENUE,CROTONA PARKWAY,PROSPECT AVENUE,CROTONA PARKWAY,ADDRESS,BRONX,GARDEN STREET,Closed,2025-07-04T20:42:43.000,06 BRONX,2031000001,BRONX,1016573,248707,ONLINE,Unspecified,BRONX,40.84925912491512,-73.8831670426259,"{'latitude': '40.84925912491512', 'longitude': '-73.8831670426259', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11269,35,5,22,31,31,,2025-07-04T20:42:39.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65460729,2025-07-04T16:07:20.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,321 EAST   93 STREET,EAST   93 STREET,CLARKSON AVENUE,LENOX ROAD,CLARKSON AVENUE,LENOX ROAD,ADDRESS,BROOKLYN,EAST   93 STREET,Closed,2025-07-04T16:31:09.000,17 BROOKLYN,3046480062,BROOKLYN,1005820,179108,ONLINE,Unspecified,BROOKLYN,40.6582605152033,-73.92225749298979,"{'latitude': '40.6582605152033', 'longitude': '-73.92225749298979', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17614,61,2,17,40,40,,2025-07-04T16:31:05.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65465338,2025-07-04T16:07:12.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,11226,1620 CATON AVENUE,CATON AVENUE,BUCKINGHAM ROAD,PARADE PLACE,BUCKINGHAM ROAD,PARADE PLACE,ADDRESS,BROOKLYN,CATON AVENUE,Closed,2025-07-04T16:45:06.000,14 BROOKLYN,3050770006,BROOKLYN,994034,176398,ONLINE,Unspecified,BROOKLYN,40.65084302479186,-73.96474047085513,"{'latitude': '40.65084302479186', 'longitude': '-73.96474047085513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43,43,,2025-07-04T16:45:01.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65468339,2025-07-04T16:06:52.000,NYPD,New York City Police Department,Noise - Commercial,Banging/Pounding,Store/Commercial,11237,286 SCHAEFER STREET,SCHAEFER STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,SCHAEFER STREET,Closed,2025-07-04T16:14:11.000,04 BROOKLYN,3034310021,BROOKLYN,1010564,191560,MOBILE,Unspecified,BROOKLYN,40.69242560280107,-73.90511058398768,"{'latitude': '40.69242560280107', 'longitude': '-73.90511058398768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,37,53,53,,2025-07-04T16:14:06.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65462176,2025-07-04T16:06:44.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10457,1974 HUGHES AVENUE,HUGHES AVENUE,EAST TREMONT AVENUE,EAST  178 STREET,EAST TREMONT AVENUE,EAST  178 STREET,ADDRESS,BRONX,HUGHES AVENUE,Closed,2025-07-04T20:37:23.000,06 BRONX,2030790009,BRONX,1014144,247673,ONLINE,Unspecified,BRONX,40.84642965981384,-73.89195137463766,"{'latitude': '40.846429659813836', 'longitude': '-73.89195137463766', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10935,35,5,43,31,31,,2025-07-04T20:37:19.000,The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,,
65468785,2025-07-04T16:06:22.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10455,444 EAST  147 STREET,EAST  147 STREET,BERGEN AVENUE,BROOK AVENUE,BERGEN AVENUE,BROOK AVENUE,ADDRESS,BRONX,EAST  147 STREET,Closed,2025-07-04T17:19:17.000,01 BRONX,2022910027,BRONX,1007197,235875,MOBILE,Unspecified,BRONX,40.81406833262578,-73.91710089200176,"{'latitude': '40.81406833262578', 'longitude': '-73.91710089200176', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10933,49,5,35,23,23,Car,2025-07-04T17:19:14.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65459312,2025-07-04T16:06:20.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232,864 42 STREET,42 STREET,8 AVENUE,9 AVENUE,8 AVENUE,9 AVENUE,ADDRESS,BROOKLYN,42 STREET,Closed,2025-07-04T16:22:28.000,12 BROOKLYN,3009250033,BROOKLYN,984884,174188,MOBILE,Unspecified,BROOKLYN,40.64478243522447,-73.99771540163759,"{'latitude': '40.64478243522447', 'longitude': '-73.99771540163759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13515,2,2,7,39,39,,2025-07-04T16:22:23.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65462165,2025-07-04T16:02:20.000,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10301,48 OXFORD PLACE,OXFORD PLACE,CASTLETON AVENUE,WOODSTOCK AVENUE,CASTLETON AVENUE,WOODSTOCK AVENUE,ADDRESS,STATEN ISLAND,OXFORD PLACE,Closed,2025-07-04T16:41:20.000,01 STATEN ISLAND,5001150039,STATEN ISLAND,959913,170056,MOBILE,Unspecified,STATEN ISLAND,40.63340756873018,-74.08768265397936,"{'latitude': '40.63340756873018', 'longitude': '-74.08768265397936', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10369,4,1,13,74,74,,2025-07-04T16:41:16.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65463708,2025-07-04T16:02:15.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11372,95-13 NORTHERN BOULEVARD,NORTHERN BOULEVARD,95 STREET,96 STREET,95 STREET,96 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,Closed,2025-07-04T17:07:56.000,03 QUEENS,4014250033,QUEENS,1019462,215054,ONLINE,Unspecified,QUEENS,40.75687993285143,-73.8729011278833,"{'latitude': '40.75687993285143', 'longitude': '-73.8729011278833', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14511,65,3,21,73,73,,2025-07-04T17:07:51.000,The Police Department responded and upon arrival those responsible for the condition were gone.,,,,,,,,
65463710,2025-07-04T16:01:50.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11101,52-03 CENTER BOULEVARD,CENTER BOULEVARD,BORDEN AVENUE,54 AVENUE,BORDEN AVENUE,54 AVENUE,ADDRESS,LONG ISLAND CITY,CENTER BOULEVARD,Closed,2025-07-04T16:14:23.000,02 QUEENS,4000067504,QUEENS,995325,209670,MOBILE,Unspecified,QUEENS,40.74216539130632,-73.96003326472021,"{'latitude': '40.742165391306315', 'longitude': '-73.96003326472021', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16858,53,3,33,66,66,,2025-07-04T16:14:19.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65462276,2025-07-04T16:00:38.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11414,137-38 82 STREET,82 STREET,DEAD END,149 AVENUE,DEAD END,149 AVENUE,ADDRESS,HOWARD BEACH,82 STREET,Closed,2025-07-04T20:37:02.000,10 QUEENS,4113870018,QUEENS,1024989,183313,ONLINE,Unspecified,QUEENS,40.6697348481108,-73.85314335108419,"{'latitude': '40.6697348481108', 'longitude': '-73.85314335108419', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15314,62,3,41,64,64,,2025-07-04T20:36:59.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65460908,2025-07-04T16:00:38.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11238,493 LINCOLN PLACE,LINCOLN PLACE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,CLASSON AVENUE,FRANKLIN AVENUE SHUTTLE LINE,ADDRESS,BROOKLYN,LINCOLN PLACE,Closed,2025-07-04T16:35:11.000,08 BROOKLYN,3011780083,BROOKLYN,995349,184118,MOBILE,Unspecified,BROOKLYN,40.6720311680869,-73.95998877344783,"{'latitude': '40.6720311680869', 'longitude': '-73.95998877344783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13829,16,2,48,49,49,,2025-07-04T16:35:08.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65463705,2025-07-04T15:59:49.000,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11372,95-01 NORTHERN BOULEVARD,NORTHERN BOULEVARD,95 STREET,96 STREET,95 STREET,96 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,Closed,2025-07-04T16:11:20.000,03 QUEENS,4014250039,QUEENS,1019441,215051,PHONE,Unspecified,QUEENS,40.756871782232295,-73.87297694367003,"{'latitude': '40.756871782232295', 'longitude': '-73.87297694367003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14511,65,3,21,73,73,,2025-07-04T16:11:15.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65464788,2025-07-04T15:56:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Television,Residential Building/House,11209,9101 SHORE ROAD,SHORE ROAD,91 STREET,92 STREET,91 STREET,92 STREET,ADDRESS,BROOKLYN,SHORE ROAD,Closed,2025-07-04T16:27:17.000,10 BROOKLYN,3060830001,BROOKLYN,973087,165709,PHONE,Unspecified,BROOKLYN,40.621502367893385,-74.04021147860065,"{'latitude': '40.621502367893385', 'longitude': '-74.04021147860065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216,10,2,44,41,41,,2025-07-04T16:27:14.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65459218,2025-07-04T15:56:12.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,10303,24 CONTINENTAL PLACE,CONTINENTAL PLACE,MAPLE PARKWAY,UNION AVENUE,MAPLE PARKWAY,UNION AVENUE,ADDRESS,STATEN ISLAND,CONTINENTAL PLACE,Closed,2025-07-04T19:35:20.000,01 STATEN ISLAND,5012200026,STATEN ISLAND,940558,168938,ONLINE,Unspecified,STATEN ISLAND,40.63026457745427,-74.15740853511974,"{'latitude': '40.63026457745427', 'longitude': '-74.15740853511974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10371,4,1,13,75,75,,2025-07-04T19:35:17.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65466975,2025-07-04T15:55:10.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11358,43-11 163 STREET,163 STREET,43 AVENUE,45 AVENUE,43 AVENUE,45 AVENUE,ADDRESS,FLUSHING,163 STREET,Closed,2025-07-04T16:11:33.000,07 QUEENS,4054210029,QUEENS,1038740,215611,ONLINE,Unspecified,QUEENS,40.75831096137762,-73.80331223101655,"{'latitude': '40.758310961377624', 'longitude': '-73.80331223101655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14193,22,3,3,67,67,,2025-07-04T16:11:29.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65467197,2025-07-04T15:53:07.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Talking,Street/Sidewalk,10032,3855 BROADWAY,BROADWAY,WEST  160 STREET,WEST  161 STREET,WEST  160 STREET,WEST  161 STREET,ADDRESS,NEW YORK,BROADWAY,Closed,2025-07-04T16:31:16.000,12 MANHATTAN,1021370014,MANHATTAN,999967,243995,MOBILE,Unspecified,MANHATTAN,40.836371240694,-73.94320120463887,"{'latitude': '40.836371240694', 'longitude': '-73.94320120463887', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13090,47,4,23,21,21,,2025-07-04T16:31:12.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65462455,2025-07-04T15:52:50.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10452,25 ELLIOT PLACE,ELLIOT PLACE,JEROME AVENUE,WALTON AVENUE,JEROME AVENUE,WALTON AVENUE,ADDRESS,BRONX,ELLIOT PLACE,Closed,2025-07-05T00:13:44.000,04 BRONX,2028420029,BRONX,1007110,245077,MOBILE,Unspecified,BRONX,40.83932541436865,-73.9173838378422,"{'latitude': '40.83932541436865', 'longitude': '-73.9173838378422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,,2025-07-05T00:13:41.000,The Police Department issued a summons in response to the complaint.,,,,,,,,
65468568,2025-07-04T15:52:09.000,NYPD,New York City Police Department,Noise - Residential,Loud Talking,Residential Building/House,10031,601 WEST  137 STREET,WEST  137 STREET,BROADWAY,RIVERSIDE DRIVE,BROADWAY,RIVERSIDE DRIVE,ADDRESS,NEW YORK,WEST  137 STREET,Closed,2025-07-04T17:59:48.000,09 MANHATTAN,1020860029,MANHATTAN,996841,238596,ONLINE,Unspecified,MANHATTAN,40.821557542029545,-73.95450821323601,"{'latitude': '40.821557542029545', 'longitude': '-73.95450821323601', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12428,37,4,23,19,19,,2025-07-04T17:59:44.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65465580,2025-07-04T15:52:03.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,1804 HARRISON AVENUE,HARRISON AVENUE,WEST TREMONT AVENUE,MORTON PLACE,WEST TREMONT AVENUE,MORTON PLACE,ADDRESS,BRONX,HARRISON AVENUE,Closed,2025-07-04T16:44:37.000,05 BRONX,2028690001,BRONX,1008034,249036,ONLINE,Unspecified,BRONX,40.85018926237573,-73.91403045702535,"{'latitude': '40.85018926237573', 'longitude': '-73.91403045702535', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,29,29,29,,2025-07-04T16:44:33.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65465664,2025-07-04T15:51:38.000,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Music,Street/Sidewalk,10452,25 ELLIOT PLACE,ELLIOT PLACE,JEROME AVENUE,WALTON AVENUE,JEROME AVENUE,WALTON AVENUE,ADDRESS,BRONX,ELLIOT PLACE,Closed,2025-07-05T00:13:14.000,04 BRONX,2028420029,BRONX,1007110,245077,MOBILE,Unspecified,BRONX,40.83932541436865,-73.9173838378422,"{'latitude': '40.83932541436865', 'longitude': '-73.9173838378422', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10930,50,5,42,27,27,Car,2025-07-05T00:13:08.000,The Police Department issued a summons in response to the complaint.,,,,,,,,
65457791,2025-07-04T15:51:17.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11249,2 NORTH    6 PLACE,NORTH    6 PLACE,NORTH    6 STREET,NORTH    7 STREET,NORTH    6 STREET,NORTH    7 STREET,ADDRESS,BROOKLYN,NORTH    6 PLACE,Closed,2025-07-04T17:33:55.000,01 BROOKLYN,3023240030,BROOKLYN,994450,201757,ONLINE,Unspecified,BROOKLYN,40.72044720034504,-73.96320290260007,"{'latitude': '40.720447200345035', 'longitude': '-73.96320290260007', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17613,36,2,38,57,57,,2025-07-04T17:33:51.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65462230,2025-07-04T15:50:21.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11419,101-16 112 STREET,112 STREET,101 AVENUE,103 AVENUE,101 AVENUE,103 AVENUE,ADDRESS,SOUTH RICHMOND HILL,112 STREET,Closed,2025-07-04T16:16:16.000,09 QUEENS,4094290013,QUEENS,1030922,189967,ONLINE,Unspecified,QUEENS,40.68796924846199,-73.83170993751504,"{'latitude': '40.68796924846199', 'longitude': '-73.83170993751504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24015,46,3,46,60,60,,2025-07-04T16:16:13.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65462388,2025-07-04T15:49:33.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10040,14 BOGARDUS PLACE,BOGARDUS PLACE,HILLSIDE AVENUE,ELLWOOD STREET,HILLSIDE AVENUE,ELLWOOD STREET,ADDRESS,NEW YORK,BOGARDUS PLACE,Closed,2025-07-04T17:40:12.000,12 MANHATTAN,1021710012,MANHATTAN,1003772,252247,ONLINE,Unspecified,MANHATTAN,40.85901294929181,-73.92942650544695,"{'latitude': '40.85901294929181', 'longitude': '-73.92942650544695', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13098,47,4,39,22,22,,2025-07-04T17:40:10.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65466384,2025-07-04T15:49:16.000,NYPD,New York City Police Department,Noise - Vehicle,Engine Idling,Street/Sidewalk,11434,130-13 160 STREET,160 STREET,130 AVENUE,131 AVENUE,130 AVENUE,131 AVENUE,ADDRESS,JAMAICA,160 STREET,Closed,2025-07-04T19:55:16.000,12 QUEENS,,QUEENS,1045273,185215,ONLINE,Unspecified,QUEENS,40.67483881935605,-73.78000627564526,"{'latitude': '40.674838819356054', 'longitude': '-73.78000627564526', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24669,41,3,46,71,71,Car,2025-07-04T19:55:12.000,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,,,,,,,,
65468517,2025-07-04T15:48:53.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,222 LENOX ROAD,LENOX ROAD,ROGERS AVENUE,NOSTRAND AVENUE,ROGERS AVENUE,NOSTRAND AVENUE,ADDRESS,BROOKLYN,LENOX ROAD,Closed,2025-07-04T16:09:36.000,17 BROOKLYN,3050850027,BROOKLYN,997594,177558,ONLINE,Unspecified,BROOKLYN,40.654022322845066,-73.95190866824002,"{'latitude': '40.654022322845066', 'longitude': '-73.95190866824002', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,61,2,11,40,40,,2025-07-04T16:09:33.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65457903,2025-07-04T15:48:48.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10027,2411 8 AVENUE,8 AVENUE,WEST  129 STREET,WEST  130 STREET,WEST  129 STREET,WEST  130 STREET,ADDRESS,NEW YORK,8 AVENUE,Closed,2025-07-04T16:32:04.000,10 MANHATTAN,1019550026,MANHATTAN,998301,235416,ONLINE,Unspecified,MANHATTAN,40.81282713425973,-73.94923983376826,"{'latitude': '40.81282713425973', 'longitude': '-73.94923983376826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12424,18,4,36,20,20,,2025-07-04T16:32:01.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65462380,2025-07-04T15:48:32.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,10453,2073 DAVIDSON AVENUE,DAVIDSON AVENUE,WEST BURNSIDE AVENUE,WEST  180 STREET,WEST BURNSIDE AVENUE,WEST  180 STREET,ADDRESS,BRONX,DAVIDSON AVENUE,Closed,2025-07-04T16:48:30.000,05 BRONX,2031930021,BRONX,1009746,250634,ONLINE,Unspecified,BRONX,40.85457051772809,-73.90783619644372,"{'latitude': '40.85457051772809', 'longitude': '-73.90783619644372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10931,6,5,29,29,29,,2025-07-04T16:48:26.000,The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,,
65463852,2025-07-04T15:48:30.000,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11436,120-18 141 STREET,141 STREET,120 AVENUE,123 AVENUE,120 AVENUE,123 AVENUE,ADDRESS,JAMAICA,141 STREET,Closed,2025-07-04T17:31:13.000,12 QUEENS,4120310029,QUEENS,1039707,185548,ONLINE,Unspecified,QUEENS,40.67578944519945,-73.80006942235266,"{'latitude': '40.67578944519945', 'longitude': '-73.80006942235266', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24671,41,3,46,71,71,,2025-07-04T17:31:07.000,The Police Department responded to the complaint and determined that police action was not necessary.,,,,,,,,
65460915,2025-07-04T15:47:59.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11209,354 90 STREET,90 STREET,3 AVENUE,FOREST PLACE,3 AVENUE,FOREST PLACE,ADDRESS,BROOKLYN,90 STREET,Closed,2025-07-04T16:43:06.000,10 BROOKLYN,3060810029,BROOKLYN,975720,165302,ONLINE,Unspecified,BROOKLYN,40.62038816410973,-74.03072634433283,"{'latitude': '40.62038816410973', 'longitude': '-74.03072634433283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17216,10,2,44,41,41,,2025-07-04T16:43:03.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
65459347,2025-07-04T15:47:26.000,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11372,95-01 NORTHERN BOULEVARD,NORTHERN BOULEVARD,95 STREET,96 STREET,95 STREET,96 STREET,ADDRESS,JACKSON HEIGHTS,NORTHERN BOULEVARD,Closed,2025-07-04T16:12:22.000,03 QUEENS,4014250039,QUEENS,1019441,215051,ONLINE,Unspecified,QUEENS,40.756871782232295,-73.87297694367003,"{'latitude': '40.756871782232295', 'longitude': '-73.87297694367003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14511,65,3,21,73,73,,2025-07-04T16:12:18.000,The Police Department responded to the complaint and took action to fix the condition.,,,,,,,,
